,com_1,com_2,com_3,com_4,com_5,hole_1,hole_2
98382,14,26,40,47,36,16,25
98383,23,11,52,24,19,49,23
98384,12,6,34,46,35,10,15
98385,48,47,41,13,7,45,19
98386,11,51,33,15,35,17,41
98387,21,26,11,46,7,3,41
98388,29,25,13,50,40,43,49
98389,32,49,33,26,34,13,9
98390,3,6,50,18,48,29,9
98391,25,42,20,34,46,11,1
98392,30,12,20,5,33,52,32
98393,17,50,32,48,41,22,45
98394,26,14,29,13,37,42,30
98395,43,18,40,36,48,18,31
98396,51,12,16,47,1,1,30
98397,22,17,19,51,16,9,2
98398,23,29,24,16,13,47,40
98399,36,14,10,13,13,11,27
98400,10,5,18,51,23,7,17
98401,50,40,3,1,20,5,14
98402,23,43,4,13,30,47,52
98403,22,27,47,42,22,13,4
98404,36,6,48,34,33,8,34
98405,50,24,26,38,50,31,11
98406,38,9,45,6,15,9,28
98407,45,50,31,28,15,30,7
98408,14,20,38,8,31,51,22
98409,51,38,31,6,6,12,15
98410,43,36,51,26,3,4,36
98411,2,18,38,8,51,15,2
98412,24,50,12,34,29,12,23
98413,38,16,27,28,16,20,30
98414,5,25,31,23,17,7,48
98415,11,35,25,30,49,9,17
98416,41,13,9,37,12,35,37
98417,3,5,46,31,12,23,50
98418,50,50,24,42,33,36,27
98419,52,34,18,22,25,39,23
98420,49,22,6,5,26,21,52
98421,37,41,44,29,23,51,39
98422,21,9,4,15,36,5,8
98423,20,25,2,19,19,44,28
98424,49,39,42,26,22,43,25
98425,36,51,15,50,48,22,17
98426,48,29,2,38,33,24,10
98427,9,16,32,12,21,25,51
98428,26,8,35,1,3,1,6
98429,28,40,4,12,12,15,35
98430,8,23,35,25,3,8,45
98431,22,1,28,24,44,23,41
98432,19,38,31,26,46,38,52
98433,1,39,17,42,23,43,52
98434,11,50,37,11,23,50,39
98435,50,45,6,3,10,31,9
98436,45,4,35,4,25,28,33
98437,37,29,51,29,8,18,17
98438,36,42,27,48,52,12,11
98439,35,43,29,37,13,1,3
98440,28,5,18,34,21,24,39
98441,21,26,11,7,34,11,5
98442,22,7,41,14,7,33,24
98443,31,35,12,26,17,20,1
98444,51,19,52,31,15,34,47
98445,43,45,12,40,14,25,10
98446,14,52,25,49,9,15,37
98447,16,31,38,51,12,2,47
98448,52,6,22,9,20,30,3
98449,51,42,15,30,6,2,15
98450,18,6,51,25,2,3,20
98451,34,43,5,45,40,20,51
98452,32,43,49,37,50,51,25
98453,14,52,41,15,27,50,23
98454,21,13,52,24,44,45,15
98455,31,28,9,2,2,36,10
98456,42,27,51,36,46,6,40
98457,47,48,4,34,23,22,9
98458,21,26,47,17,34,14,26
98459,15,20,27,44,22,15,40
98460,33,40,25,20,40,28,15
98461,20,18,27,29,22,22,39
98462,43,15,7,39,6,2,42
98463,45,13,24,17,7,23,36
98464,3,33,35,43,35,6,32
98465,1,25,23,19,49,8,15
98466,49,17,10,52,31,31,47
98467,33,2,45,36,15,17,11
98468,14,45,28,17,20,25,35
98469,3,5,34,29,39,27,1
98470,33,51,9,37,16,26,44
98471,25,19,42,8,7,9,35
98472,30,35,36,17,22,14,17
98473,43,42,34,45,40,52,28
98474,28,32,43,25,52,19,40
98475,38,42,35,4,36,22,25
98476,8,31,45,30,9,39,31
98477,14,46,42,49,31,6,3
98478,41,30,21,4,27,51,2
98479,28,52,35,3,19,40,20
98480,43,33,52,8,29,50,5
98481,10,36,17,14,30,23,19
98482,11,20,3,52,52,45,13
98483,22,42,21,36,32,4,45
98484,27,20,8,20,24,24,32
98485,17,1,50,19,10,1,31
98486,38,10,37,36,39,4,6
98487,4,37,15,18,31,33,44
98488,47,38,4,5,30,13,11
98489,19,24,42,46,42,19,37
98490,27,23,2,22,5,26,52
98491,8,10,12,5,40,1,15
98492,10,41,35,30,9,10,24
98493,41,2,40,33,35,18,12
98494,28,42,5,15,17,29,38
98495,19,9,37,5,7,6,7
98496,30,3,3,36,38,46,2
98497,12,48,18,19,29,5,32
98498,37,47,5,7,47,24,13
98499,37,40,31,3,11,46,24
98500,6,12,33,44,41,19,38
98501,47,48,43,27,20,20,52
98502,4,10,44,35,37,51,30
98503,8,40,12,2,43,14,41
98504,17,19,22,37,52,14,9
98505,47,33,16,19,52,31,42
98506,15,51,14,52,6,5,11
98507,26,35,3,23,34,17,9
98508,24,11,18,41,10,21,12
98509,52,15,5,27,4,7,28
98510,6,48,48,45,15,4,40
98511,44,43,43,25,42,22,10
98512,28,13,29,31,25,34,34
98513,28,26,46,7,18,18,13
98514,3,42,36,45,14,6,8
98515,22,7,15,35,25,41,4
98516,18,4,51,8,33,28,3
98517,25,13,48,47,51,44,19
98518,38,3,2,52,26,33,44
98519,31,13,34,46,32,3,32
98520,20,25,8,25,30,38,20
98521,35,13,21,47,51,12,48
98522,34,17,25,18,3,31,41
98523,11,30,2,5,20,48,19
98524,50,16,3,24,29,45,45
98525,11,38,47,33,51,33,51
98526,11,42,13,26,50,45,8
98527,18,17,35,6,7,35,17
98528,28,46,36,32,17,7,45
98529,24,36,43,36,20,5,47
98530,10,30,30,39,29,52,51
98531,14,45,50,30,46,27,10
98532,42,37,50,41,18,23,48
98533,24,1,7,27,37,42,23
98534,27,48,36,12,37,10,39
98535,15,26,38,5,1,3,42
98536,29,46,26,13,14,20,52
98537,42,46,16,32,32,3,5
98538,21,7,13,52,18,18,11
98539,26,38,12,30,47,20,38
98540,24,22,4,20,5,13,35
98541,42,47,23,7,25,43,12
98542,20,35,48,35,11,26,16
98543,49,10,41,32,17,52,24
98544,18,34,32,13,51,2,29
98545,19,32,27,23,3,51,16
98546,41,11,51,30,29,12,39
98547,21,6,42,50,10,32,7
98548,33,38,23,10,27,22,24
98549,34,14,36,27,20,34,9
98550,34,51,4,25,33,8,24
98551,23,39,1,42,7,51,19
98552,32,36,43,30,50,17,1
98553,11,1,43,26,17,26,5
98554,35,45,33,46,34,33,48
98555,51,42,44,11,44,39,49
98556,14,46,8,32,43,46,47
98557,16,36,41,17,41,47,28
98558,4,24,15,22,24,34,21
98559,23,33,32,19,15,28,17
98560,29,41,32,35,35,27,41
98561,38,28,32,35,38,51,5
98562,6,38,43,35,37,3,24
98563,15,24,40,13,22,37,50
98564,16,21,1,24,9,6,20
98565,37,48,4,18,45,31,44
98566,42,34,34,36,40,21,52
98567,50,35,34,23,15,11,7
98568,38,28,7,37,14,25,5
98569,27,20,49,37,31,21,41
98570,19,47,13,14,28,11,1
98571,20,43,11,17,7,44,33
98572,6,28,33,14,21,50,26
98573,9,45,22,17,22,32,7
98574,17,18,46,14,34,15,15
98575,33,1,12,40,49,20,20
98576,36,10,36,18,21,32,24
98577,27,18,2,30,52,27,32
98578,39,41,50,44,43,17,16
98579,15,25,51,46,48,21,25
98580,1,13,26,26,40,39,11
98581,3,47,49,26,12,38,41
98582,52,30,7,26,51,41,39
98583,16,2,25,22,8,4,1
98584,34,6,15,49,51,40,28
98585,23,23,3,20,44,5,13
98586,38,33,43,20,24,36,32
98587,9,51,29,11,37,30,15
98588,7,52,21,17,41,37,7
98589,6,47,8,6,8,49,20
98590,25,40,40,25,13,26,18
98591,38,40,24,47,1,51,14
98592,47,3,34,42,48,49,24
98593,1,6,12,49,25,43,3
98594,50,13,32,36,48,26,34
98595,17,48,15,22,1,18,14
98596,31,34,16,26,9,16,36
98597,41,51,24,36,17,7,37
98598,9,5,3,21,41,51,22
98599,11,16,52,29,35,4,44
98600,47,51,6,10,52,37,30
98601,22,30,48,8,36,38,41
98602,1,28,9,10,9,7,41
98603,12,51,25,13,16,51,22
98604,46,43,47,14,32,52,11
98605,5,5,8,16,31,34,52
98606,35,40,20,32,18,32,5
98607,43,25,37,24,11,28,32
98608,16,28,39,11,21,44,15
98609,38,17,12,16,6,45,38
98610,11,47,35,12,10,9,45
98611,26,16,19,2,23,12,50
98612,45,25,43,33,22,12,38
98613,26,13,21,34,20,43,39
98614,38,40,3,7,47,45,45
98615,13,49,52,2,20,45,39
98616,13,28,26,52,38,36,52
98617,12,13,1,43,37,20,20
98618,36,35,13,2,41,18,42
98619,2,9,32,30,44,3,4
98620,10,27,45,44,1,4,27
98621,7,20,18,36,2,29,14
98622,46,40,4,48,41,46,32
98623,19,29,5,23,20,27,32
98624,39,31,36,16,32,23,21
98625,20,7,46,29,28,30,35
98626,45,11,34,19,7,42,44
98627,16,15,7,41,44,36,24
98628,14,6,7,32,32,50,48
98629,24,13,24,37,51,25,27
98630,9,30,43,24,36,7,23
98631,24,44,5,51,12,25,21
98632,31,12,34,50,17,19,37
98633,42,9,16,42,27,19,5
98634,1,23,1,48,15,41,19
98635,39,35,10,48,46,19,49
98636,49,46,44,15,22,33,19
98637,38,10,52,33,6,7,31
98638,4,28,24,48,10,37,12
98639,21,48,52,15,4,35,37
98640,6,22,2,8,39,2,44
98641,11,36,27,11,43,27,13
98642,3,50,48,46,31,28,36
98643,49,38,24,22,6,21,16
98644,41,23,20,17,18,45,26
98645,44,18,18,3,23,13,16
98646,36,46,43,44,14,2,40
98647,28,34,10,38,22,48,10
98648,18,3,34,36,6,39,12
98649,6,33,8,42,26,52,48
98650,48,1,18,23,48,33,19
98651,28,2,51,13,1,27,52
98652,52,46,19,4,4,34,48
98653,23,2,29,11,51,30,49
98654,31,22,19,20,5,26,17
98655,48,6,8,17,29,13,28
98656,22,29,21,33,25,34,6
98657,52,29,35,38,29,26,9
98658,44,51,42,52,24,32,44
98659,51,20,4,1,2,47,35
98660,10,23,52,21,6,31,15
98661,16,33,38,45,17,51,50
98662,50,11,43,18,22,5,32
98663,2,30,39,29,19,22,49
98664,2,13,32,48,27,12,9
98665,12,9,26,39,47,25,30
98666,28,49,28,16,17,12,13
98667,33,2,48,6,23,24,35
98668,13,23,45,6,1,4,21
98669,23,26,32,34,10,3,22
98670,27,50,21,24,20,28,7
98671,6,25,21,14,5,22,9
98672,40,23,34,34,44,38,40
98673,46,43,22,26,36,41,16
98674,17,48,39,24,24,37,16
98675,37,5,47,7,30,36,35
98676,28,15,19,27,25,30,47
98677,37,4,45,43,51,2,46
98678,4,19,2,21,43,52,35
98679,7,16,21,46,42,35,41
98680,35,14,39,29,22,8,2
98681,35,43,9,3,8,49,49
98682,10,4,35,8,27,17,31
98683,43,13,3,23,26,16,6
98684,52,49,50,18,33,33,39
98685,27,41,41,20,38,4,37
98686,39,40,35,46,48,7,7
98687,15,23,3,11,16,14,34
98688,17,50,35,12,29,25,37
98689,26,9,38,10,45,3,1
98690,44,49,18,21,47,16,13
98691,34,11,49,12,37,2,5
98692,49,47,39,18,17,49,48
98693,13,27,13,50,1,31,32
98694,50,47,50,27,6,40,35
98695,14,31,23,38,41,40,6
98696,6,31,1,36,51,41,16
98697,32,51,47,45,51,13,52
98698,49,36,4,47,33,16,16
98699,19,34,10,27,16,45,52
98700,10,2,40,29,49,35,48
98701,27,45,3,43,16,2,37
98702,1,50,6,38,38,26,22
98703,37,23,39,19,44,5,42
98704,29,51,41,30,26,33,29
98705,17,38,46,3,50,49,13
98706,33,37,52,43,6,31,12
98707,15,46,15,19,46,2,42
98708,48,14,32,52,1,36,21
98709,37,27,3,47,5,35,8
98710,19,3,24,26,32,51,8
98711,39,38,52,24,27,5,26
98712,31,35,30,12,12,6,49
98713,13,50,21,40,38,3,3
98714,8,37,38,32,12,30,6
98715,13,17,51,15,44,51,21
98716,13,10,1,8,52,38,18
98717,34,11,41,13,32,42,35
98718,32,37,15,9,50,10,21
98719,30,50,14,19,11,16,35
98720,22,41,25,37,44,18,50
98721,8,10,20,45,11,46,52
98722,35,6,12,33,6,33,37
98723,31,25,9,2,44,46,45
98724,4,16,37,16,33,6,12
98725,8,1,31,10,48,22,27
98726,21,34,11,2,1,12,48
98727,9,27,48,18,36,33,30
98728,38,44,6,46,13,44,15
98729,18,19,42,47,33,32,32
98730,29,29,23,9,9,41,1
98731,39,43,39,38,40,6,4
98732,29,33,31,2,14,17,3
98733,2,47,47,12,36,9,47
98734,2,49,42,33,52,45,8
98735,16,37,42,29,46,14,7
98736,29,32,6,45,7,28,6
98737,19,49,20,14,32,36,3
98738,36,39,24,18,21,19,42
98739,1,52,35,20,30,41,29
98740,9,5,11,42,34,14,26
98741,17,46,10,48,15,28,1
98742,36,4,43,7,33,44,22
98743,20,24,34,24,29,29,43
98744,25,49,44,23,51,29,12
98745,50,46,19,3,9,51,41
98746,52,40,9,49,2,3,31
98747,6,49,45,11,43,3,48
98748,8,35,44,28,5,22,40
98749,17,52,13,6,18,28,43
98750,21,44,21,36,15,45,24
98751,48,35,2,47,33,46,13
98752,43,6,8,35,27,34,48
98753,46,38,31,40,14,18,19
98754,34,24,31,7,50,44,45
98755,14,47,25,40,8,37,21
98756,51,17,20,35,6,9,4
98757,30,10,10,48,15,50,31
98758,21,45,39,18,36,44,3
98759,19,12,44,7,41,29,24
98760,12,48,2,3,9,5,30
98761,16,40,36,48,8,28,41
98762,50,50,28,25,9,19,42
98763,29,7,52,42,52,36,4
98764,39,37,11,28,40,46,37
98765,11,27,40,45,44,22,44
98766,36,41,3,2,36,47,33
98767,11,47,10,17,28,11,47
98768,41,41,12,10,33,26,12
98769,1,11,4,48,52,30,40
98770,42,4,52,46,21,25,17
98771,7,35,18,1,3,26,11
98772,7,42,13,52,18,29,16
98773,1,39,34,16,39,30,51
98774,29,40,41,18,52,13,7
98775,12,17,27,39,11,22,18
98776,43,14,45,33,9,8,12
98777,33,18,35,33,50,14,6
98778,41,46,42,49,26,45,11
98779,32,1,33,20,8,20,19
98780,46,16,42,37,7,2,18
98781,22,11,47,40,1,43,22
98782,29,8,45,12,32,3,6
98783,22,3,11,48,38,33,10
98784,16,24,28,41,25,51,6
98785,51,4,18,46,37,2,43
98786,31,51,8,16,3,16,17
98787,52,36,25,27,16,2,45
98788,48,3,2,15,5,28,6
98789,40,32,47,43,29,24,49
98790,52,29,8,45,33,32,49
98791,42,46,1,42,12,8,41
98792,29,15,41,46,12,49,48
98793,50,31,16,38,18,35,49
98794,22,44,19,26,13,52,52
98795,3,13,27,35,43,18,52
98796,17,8,1,26,12,2,3
98797,35,1,15,23,39,49,50
98798,51,46,14,21,5,13,30
98799,5,4,9,1,4,51,22
98800,28,19,50,2,14,44,38
98801,51,27,37,4,41,38,11
98802,33,30,22,33,19,49,16
98803,36,20,3,41,29,17,12
98804,34,35,11,48,30,28,28
98805,21,7,31,26,19,7,45
98806,27,23,42,46,20,46,28
98807,18,28,14,13,6,32,20
98808,10,18,12,45,16,48,31
98809,32,28,45,29,33,6,43
98810,2,34,21,12,41,48,19
98811,15,10,45,24,45,37,21
98812,10,9,49,24,8,45,13
98813,33,32,45,35,12,41,33
98814,12,52,32,20,24,28,12
98815,36,22,3,8,44,18,21
98816,14,2,49,16,49,28,27
98817,22,13,51,25,34,19,33
98818,4,13,6,26,34,50,37
98819,7,25,12,34,13,12,10
98820,6,28,32,38,48,18,34
98821,43,22,25,4,2,17,38
98822,4,6,27,3,17,9,40
98823,22,6,1,52,5,18,12
98824,14,15,39,6,9,14,9
98825,28,48,26,40,25,37,31
98826,49,48,18,18,10,2,48
98827,33,9,26,29,10,9,33
98828,45,50,30,28,48,34,4
98829,21,9,45,40,42,15,37
98830,17,8,9,12,12,12,2
98831,47,46,22,40,4,17,35
98832,2,9,5,47,8,16,26
98833,45,14,39,37,42,9,13
98834,26,30,29,12,41,48,16
98835,3,39,22,11,41,1,24
98836,21,28,2,18,45,12,32
98837,1,32,10,41,23,9,36
98838,37,25,2,25,46,21,39
98839,34,1,44,36,51,13,39
98840,4,27,20,38,15,37,32
98841,9,28,19,52,50,30,40
98842,1,5,13,7,27,43,5
98843,5,39,44,7,33,29,23
98844,27,25,10,14,19,48,17
98845,29,16,20,15,13,6,16
98846,15,9,28,44,24,28,1
98847,45,23,32,30,48,36,37
98848,22,6,13,12,39,4,18
98849,8,10,48,46,35,17,16
98850,18,35,31,21,2,22,38
98851,48,41,15,3,51,49,4
98852,47,25,5,17,28,12,12
98853,51,5,36,21,29,41,12
98854,23,28,36,18,51,3,26
98855,39,33,50,40,6,24,6
98856,9,43,42,42,6,11,16
98857,42,18,29,33,13,31,27
98858,2,4,1,3,38,22,18
98859,15,33,1,37,23,37,5
98860,17,25,46,17,14,37,3
98861,23,15,18,45,38,16,33
98862,48,47,16,47,26,14,33
98863,11,31,7,26,25,20,8
98864,19,17,34,14,42,26,20
98865,50,34,5,11,13,15,45
98866,1,42,13,19,24,19,24
98867,28,16,5,45,12,9,35
98868,38,41,2,7,18,46,16
98869,18,39,5,52,31,26,27
98870,39,12,3,23,27,28,22
98871,38,39,24,20,48,22,31
98872,17,8,46,12,14,5,18
98873,25,36,23,7,20,22,43
98874,24,41,11,47,46,2,41
98875,22,1,20,22,13,46,24
98876,10,45,13,49,14,28,40
98877,50,45,15,37,32,25,44
98878,13,40,52,39,39,3,49
98879,32,12,8,32,38,3,19
98880,12,18,52,33,21,51,46
98881,15,8,30,11,16,5,45
98882,21,33,46,1,30,39,42
98883,38,10,34,11,10,42,8
98884,25,1,30,19,15,38,1
98885,49,5,18,37,30,12,5
98886,52,44,44,10,14,47,41
98887,37,34,46,36,4,24,38
98888,30,45,49,7,10,5,52
98889,19,52,42,12,9,49,6
98890,5,1,45,44,33,35,20
98891,24,47,9,9,16,23,31
98892,46,40,30,27,51,27,47
98893,35,43,35,44,48,19,10
98894,43,17,32,20,51,11,23
98895,12,3,13,23,45,37,12
98896,21,29,34,28,50,32,15
98897,48,17,17,4,17,8,18
98898,9,43,12,26,3,5,17
98899,44,21,9,1,49,22,2
98900,27,33,8,4,33,12,24
98901,46,51,39,9,19,44,43
98902,21,20,40,9,25,49,30
98903,24,7,20,51,24,22,24
98904,37,34,41,34,15,19,40
98905,36,41,11,29,36,32,42
98906,49,7,14,27,25,39,40
98907,28,1,45,17,20,25,3
98908,41,40,44,15,2,47,16
98909,9,12,14,43,50,25,28
98910,47,1,25,31,35,41,13
98911,16,39,44,9,9,40,11
98912,25,1,47,12,14,45,9
98913,26,14,20,20,6,33,25
98914,18,3,49,50,1,22,52
98915,13,44,51,28,37,42,35
98916,30,22,12,37,30,15,30
98917,33,51,39,31,33,29,15
98918,43,1,3,50,39,3,14
98919,26,2,34,24,6,48,8
98920,37,34,39,52,16,48,24
98921,28,10,25,42,12,47,12
98922,27,42,52,9,4,1,45
98923,38,3,40,29,40,23,1
98924,15,26,52,11,15,47,40
98925,17,45,26,43,2,37,28
98926,37,24,14,29,28,46,11
98927,35,24,19,15,25,33,33
98928,9,29,51,23,35,33,42
98929,20,46,11,24,16,36,13
98930,38,20,15,49,50,39,41
98931,33,16,46,35,28,7,14
98932,27,9,33,13,37,18,47
98933,17,32,33,26,11,34,40
98934,33,39,44,19,11,34,52
98935,6,46,50,22,32,47,32
98936,19,48,26,23,35,6,40
98937,47,44,32,42,41,22,24
98938,1,1,50,13,16,5,23
98939,25,28,44,35,36,34,3
98940,4,51,26,52,16,51,3
98941,25,34,39,47,13,22,19
98942,28,46,38,7,6,19,24
98943,24,10,10,2,21,22,39
98944,50,7,2,4,24,26,48
98945,14,24,50,41,4,3,20
98946,29,12,17,45,20,48,1
98947,12,10,4,32,49,32,17
98948,16,15,27,26,29,9,25
98949,13,36,15,46,32,35,25
98950,32,13,6,52,42,5,33
98951,23,20,25,24,12,8,37
98952,11,50,21,23,33,41,16
98953,2,27,24,42,35,3,34
98954,50,33,24,10,16,49,20
98955,26,32,1,44,45,43,51
98956,8,21,19,4,39,38,15
98957,49,38,2,45,12,52,50
98958,17,25,41,4,35,29,41
98959,22,35,1,17,42,3,22
98960,17,4,52,20,37,19,12
98961,26,43,39,18,3,38,45
98962,35,16,49,1,22,11,5
98963,17,23,5,30,9,7,52
98964,48,7,24,52,25,45,17
98965,17,28,17,13,18,35,25
98966,15,38,27,12,12,42,41
98967,51,19,35,6,43,23,44
98968,5,18,22,2,44,22,7
98969,16,15,42,4,6,45,34
98970,37,34,19,7,24,49,14
98971,26,43,26,37,23,1,39
98972,47,32,17,44,40,26,41
98973,18,19,1,2,2,29,38
98974,29,40,30,41,24,3,22
98975,43,46,4,46,47,30,7
98976,2,20,42,38,41,35,3
98977,33,23,24,38,48,48,29
98978,32,45,5,17,13,43,27
98979,50,14,35,28,9,35,5
98980,51,36,40,20,51,10,6
98981,26,10,2,2,23,3,27
98982,6,18,25,12,16,48,27
98983,11,5,5,43,37,40,27
98984,25,32,4,15,5,9,52
98985,25,37,31,18,16,12,34
98986,39,41,24,41,13,1,47
98987,12,36,15,23,4,36,43
98988,51,12,47,28,37,38,47
98989,7,21,10,25,47,15,39
98990,32,3,34,1,17,9,52
98991,10,8,27,36,5,14,14
98992,27,46,10,44,3,4,27
98993,26,5,41,43,33,28,38
98994,44,33,24,50,20,26,49
98995,27,20,49,31,28,33,38
98996,34,49,34,31,40,8,38
98997,48,14,35,12,12,36,35
98998,44,34,16,22,39,30,49
98999,4,19,34,29,3,49,27
99000,2,47,34,38,44,1,14
99001,3,36,52,31,49,38,19
99002,12,29,24,30,14,33,43
99003,35,10,17,3,39,45,47
99004,10,51,9,1,43,23,32
99005,40,6,46,46,32,9,18
99006,47,9,17,12,5,36,42
99007,35,12,45,33,5,32,38
99008,3,21,35,12,51,39,18
99009,21,40,20,28,40,1,18
99010,49,43,50,20,50,15,42
99011,33,14,12,13,3,25,43
99012,20,51,6,17,24,6,20
99013,12,32,25,24,4,33,3
99014,4,39,23,22,20,32,47
99015,14,4,21,46,1,48,43
99016,47,4,20,8,43,25,45
99017,20,28,22,22,38,37,15
99018,52,48,24,44,36,48,29
99019,10,7,40,20,8,33,47
99020,10,15,48,30,39,20,40
99021,34,7,22,14,49,34,27
99022,34,44,41,45,16,42,33
99023,22,52,48,8,17,34,21
99024,24,7,32,28,40,12,40
99025,26,34,20,20,49,16,30
99026,7,19,7,43,34,24,20
99027,20,10,8,10,49,28,30
99028,48,30,2,1,4,22,4
99029,13,31,12,13,18,42,40
99030,12,29,46,10,16,25,6
99031,8,46,41,3,34,26,16
99032,42,9,10,5,28,15,40
99033,39,46,38,44,12,36,48
99034,52,29,11,48,36,31,35
99035,9,9,24,41,11,30,52
99036,45,5,43,19,13,37,31
99037,7,9,33,14,23,14,9
99038,9,4,46,52,31,3,50
99039,39,17,14,3,43,3,39
99040,4,33,12,11,43,6,22
99041,39,30,23,1,24,28,24
99042,29,46,3,19,15,36,11
99043,21,34,9,37,24,29,2
99044,4,27,6,13,33,51,29
99045,24,32,8,4,1,13,26
99046,22,48,24,11,10,43,22
99047,33,19,48,13,39,3,27
99048,17,31,47,6,41,2,30
99049,50,46,35,16,39,3,41
99050,46,30,42,42,42,3,9
99051,2,14,6,18,21,29,9
99052,10,50,40,20,18,5,29
99053,26,13,30,4,47,6,30
99054,20,32,42,46,14,39,25
99055,1,31,27,17,4,52,38
99056,11,50,51,8,41,49,28
99057,48,26,12,39,32,50,11
99058,10,21,36,1,8,5,35
99059,6,47,34,12,41,49,7
99060,22,27,17,16,52,23,41
99061,43,38,48,36,22,24,51
99062,11,28,40,41,51,50,16
99063,5,30,24,37,22,13,16
99064,36,23,28,48,13,5,40
99065,10,5,22,49,29,22,27
99066,18,41,44,9,41,6,39
99067,49,44,48,5,12,28,38
99068,18,37,35,37,21,36,43
99069,15,26,10,13,29,2,17
99070,5,43,2,20,26,45,12
99071,30,49,31,15,17,20,38
99072,47,26,33,44,11,28,9
99073,15,43,2,48,38,11,2
99074,4,20,13,20,2,11,35
99075,16,21,5,25,6,44,52
99076,3,26,13,48,35,35,52
99077,21,3,12,36,42,7,34
99078,20,32,36,25,33,5,27
99079,5,40,9,39,29,25,5
99080,18,47,27,11,17,5,4
99081,50,34,13,22,25,16,24
99082,2,50,47,36,41,29,6
99083,23,6,22,37,23,15,14
99084,21,26,21,28,44,37,49
99085,15,51,26,48,17,45,14
99086,6,33,1,16,36,24,32
99087,16,50,8,43,37,9,41
99088,23,33,40,6,7,26,31
99089,11,20,26,15,31,39,16
99090,32,19,9,51,19,10,16
99091,28,1,52,21,24,2,22
99092,7,39,3,34,10,31,10
99093,18,11,13,11,16,51,47
99094,45,10,31,24,34,44,50
99095,21,31,16,11,14,34,1
99096,14,23,1,33,44,30,49
99097,21,3,21,4,16,51,30
99098,42,7,31,25,51,31,6
99099,21,43,43,5,23,8,30
99100,27,27,27,5,30,19,13
99101,36,25,26,5,47,2,49
99102,37,34,42,18,52,42,33
99103,3,11,50,35,40,52,15
99104,37,29,43,22,33,30,9
99105,40,15,5,23,29,32,51
99106,23,24,35,5,19,43,1
99107,15,46,47,39,49,4,13
99108,40,46,15,43,7,15,34
99109,24,49,32,4,48,34,30
99110,2,19,1,6,12,47,52
99111,27,44,45,23,29,27,14
99112,42,49,31,26,46,26,7
99113,21,49,38,6,41,19,18
99114,33,18,9,30,23,27,34
99115,16,32,29,31,9,43,37
99116,51,47,42,29,30,8,12
99117,31,15,47,42,47,39,11
99118,44,41,25,30,27,14,52
99119,39,19,48,12,48,50,46
99120,39,33,52,22,2,46,21
99121,49,25,12,43,34,5,31
99122,35,12,48,37,29,39,36
99123,47,45,34,26,24,37,8
99124,39,23,2,30,27,51,10
99125,24,41,2,14,15,26,32
99126,48,3,29,44,28,8,11
99127,3,31,31,12,26,17,26
99128,17,46,32,31,11,52,29
99129,29,41,26,21,17,35,11
99130,36,40,13,48,2,8,11
99131,10,32,50,14,23,44,30
99132,30,44,43,19,15,4,46
99133,20,33,48,29,31,39,29
99134,9,47,40,21,23,25,19
99135,52,18,13,1,52,50,22
99136,16,17,26,26,24,23,25
99137,51,43,30,43,5,33,1
99138,36,11,28,21,30,36,2
99139,23,42,27,41,43,11,41
99140,5,15,30,21,49,19,39
99141,46,6,16,30,40,45,23
99142,12,20,43,39,37,29,49
99143,40,33,17,29,27,19,31
99144,27,52,9,3,19,43,37
99145,10,14,38,20,21,37,44
99146,30,47,48,42,11,22,50
99147,15,48,40,47,43,45,47
99148,46,33,23,11,11,24,2
99149,41,44,3,32,9,18,34
99150,13,13,34,52,37,14,17
99151,27,16,49,33,12,27,15
99152,40,17,15,17,3,25,20
99153,32,34,27,39,7,21,43
99154,35,23,34,38,1,23,21
99155,28,39,48,8,45,38,13
99156,30,38,32,19,45,45,19
99157,39,12,43,22,1,11,24
99158,51,6,28,2,24,37,11
99159,35,6,31,41,17,11,30
99160,45,51,52,40,40,10,46
99161,37,25,44,3,21,44,31
99162,48,8,40,40,23,41,1
99163,15,50,42,17,13,43,6
99164,48,31,16,52,33,49,52
99165,9,17,26,5,26,21,22
99166,5,27,10,44,36,11,16
99167,24,15,31,7,20,36,4
99168,17,21,50,15,16,44,22
99169,14,37,49,37,39,6,24
99170,46,25,16,7,28,11,35
99171,47,30,17,31,50,35,47
99172,15,6,27,37,28,36,52
99173,10,33,32,10,37,30,34
99174,41,35,15,15,44,5,35
99175,43,14,50,52,47,11,39
99176,2,2,36,17,47,36,41
99177,6,12,5,17,8,16,17
99178,20,8,29,36,26,46,49
99179,43,48,32,38,29,11,10
99180,42,42,45,16,51,8,15
99181,50,19,21,19,30,47,47
99182,39,15,2,22,44,1,49
99183,30,29,35,43,34,35,4
99184,23,41,32,4,38,7,28
99185,26,43,6,34,29,28,48
99186,22,35,44,36,1,15,7
99187,6,19,1,35,33,8,40
99188,11,32,50,5,3,32,52
99189,42,39,11,37,47,33,47
99190,39,51,6,11,16,39,20
99191,28,37,33,36,24,38,41
99192,28,50,4,22,17,3,43
99193,44,41,29,37,17,43,39
99194,12,3,18,29,51,14,37
99195,48,23,34,34,35,8,34
99196,47,33,49,36,10,23,37
99197,28,1,22,15,31,23,13
99198,33,37,9,29,11,10,41
99199,33,14,36,35,36,31,50
99200,28,11,52,43,21,40,36
99201,50,26,11,21,17,30,38
99202,36,11,48,26,40,40,14
